Year,Engine_Size,Mileage,Doors,Owner_Count,Price
2008.0,1.4,218843.0,5.0,3.0,4523
2000.0,1.7,155021.0,3.0,5.0,3699
2015.0,3.4,293281.0,2.0,3.0,7134
2008.0,4.2,156565.0,3.0,1.0,9068
2008.0,2.2,100395.0,3.0,5.0,8192
2007.0,4.5,131788.0,5.0,1.0,8064
2016.0,2.2,13387.0,4.0,1.0,11832
2019.0,2.2,83009.0,4.0,1.0,12339
2021.0,2.8,134173.0,2.0,5.0,10516
2022.0,3.5,163972.0,3.0,2.0,14420
2009.0,3.8,288635.0,4.0,2.0,5827
2013.0,3.8,296839.0,2.0,2.0,5863
2023.0,3.6,112036.0,5.0,3.0,13359
2011.0,4.8,120010.0,4.0,5.0,9799
2006.0,4.5,162852.0,2.0,3.0,9142
2005.0,2.8,104526.0,3.0,1.0,9809
2013.0,3.1,193684.0,2.0,5.0,7226
2001.0,4.4,1937.0,4.0,4.0,11261
2001.0,4.2,270353.0,4.0,3.0,4192
2002.0,2.2,285342.0,5.0,2.0,2000
2004.0,2.8,80740.0,4.0,4.0,6485
2000.0,2.9,136758.0,3.0,1.0,5764
2005.0,4.2,122621.0,3.0,4.0,9347
2000.0,3.8,54833.0,2.0,3.0,8803
2008.0,3.6,241870.0,5.0,5.0,7262
2000.0,4.5,237885.0,4.0,1.0,6342
2004.0,4.2,271816.0,3.0,5.0,5063
2006.0,2.2,297485.0,4.0,3.0,2150
2004.0,1.7,227276.0,2.0,2.0,2454
2001.0,4.6,228167.0,2.0,4.0,5436
2000.0,2.2,164580.0,3.0,1.0,4008
2015.0,2.5,153086.0,4.0,4.0,8038
2001.0,4.1,14935.0,4.0,5.0,10201
2013.0,3.5,85640.0,3.0,4.0,13287
2000.0,4.3,145135.0,5.0,1.0,7497
2021.0,2.3,152081.0,5.0,3.0,11658
2014.0,2.5,171850.0,3.0,2.0,7363
2006.0,1.8,267902.0,2.0,5.0,2341
2002.0,4.7,237667.0,2.0,2.0,7146
2003.0,1.6,232233.0,3.0,3.0,3955
2003.0,1.0,92129.0,4.0,3.0,6657
2017.0,3.4,42612.0,4.0,2.0,13247
2016.0,3.0,200182.0,3.0,5.0,9896
2003.0,2.6,286590.0,3.0,4.0,2000
2022.0,4.2,151184.0,5.0,4.0,12876
2022.0,2.2,87759.0,2.0,2.0,14644
2020.0,4.1,263829.0,4.0,1.0,10923
2017.0,1.8,6251.0,2.0,4.0,11874
2023.0,1.8,60299.0,4.0,5.0,13094
2012.0,1.8,61142.0,2.0,1.0,10277
2019.0,3.8,20945.0,5.0,5.0,14681
2011.0,4.5,188240.0,5.0,3.0,9635
2007.0,3.8,92810.0,3.0,5.0,9143
2000.0,1.9,217166.0,4.0,5.0,3156
2014.0,1.1,291608.0,4.0,3.0,4567
2007.0,1.6,8250.0,3.0,3.0,9135
2023.0,1.7,164639.0,5.0,1.0,9407
2011.0,4.4,34906.0,3.0,1.0,12101
2015.0,2.1,54522.0,3.0,5.0,11109
2004.0,4.8,292305.0,3.0,3.0,4253
2011.0,2.7,56509.0,5.0,5.0,10469
2012.0,2.2,30438.0,2.0,4.0,11291
2014.0,2.1,183149.0,3.0,2.0,6737
2018.0,3.4,218439.0,4.0,5.0,9531
2010.0,1.3,1130.0,5.0,3.0,9877
2020.0,1.9,93598.0,3.0,4.0,10128
2007.0,2.5,165000.0,3.0,3.0,5400
2005.0,2.8,260651.0,5.0,5.0,3186
2023.0,2.0,11349.0,3.0,4.0,15273
2021.0,3.2,49396.0,4.0,4.0,12612
2013.0,2.6,147276.0,3.0,5.0,8654
2006.0,3.7,44684.0,2.0,2.0,10706
2016.0,2.6,95040.0,3.0,1.0,10599
2007.0,2.7,29157.0,2.0,2.0,9816
2006.0,1.3,142319.0,2.0,2.0,4353
2004.0,2.5,298642.0,4.0,2.0,3827
2012.0,4.1,253679.0,3.0,1.0,6726
2021.0,1.4,129843.0,4.0,5.0,11703
2005.0,2.8,71126.0,3.0,3.0,8977
2001.0,3.7,137936.0,2.0,5.0,6841
2012.0,2.0,180769.0,4.0,1.0,8084
2018.0,1.3,236675.0,5.0,4.0,8066
2010.0,1.5,54123.0,2.0,2.0,7517
2016.0,4.1,45712.0,4.0,4.0,12085
2004.0,1.8,245544.0,3.0,5.0,3189
2023.0,2.3,262483.0,3.0,3.0,11550
2009.0,1.6,200905.0,5.0,3.0,5381
2018.0,4.0,85467.0,2.0,4.0,11790
2021.0,4.2,10841.0,2.0,4.0,16383
2007.0,3.9,168409.0,4.0,4.0,7731
2020.0,1.5,287278.0,3.0,3.0,7854
2023.0,3.6,239634.0,5.0,4.0,9807
2014.0,2.9,99602.0,3.0,5.0,11707
2016.0,4.8,248882.0,4.0,1.0,10722
2008.0,2.8,166274.0,4.0,5.0,5974
2009.0,1.3,277187.0,2.0,4.0,2556
2004.0,1.4,96827.0,5.0,2.0,4763
2013.0,1.2,62406.0,3.0,2.0,7951
2006.0,1.1,118381.0,3.0,3.0,6132
2017.0,2.6,122433.0,3.0,3.0,9351
2008.0,3.1,291415.0,3.0,4.0,3771
2017.0,2.5,34193.0,3.0,1.0,11016
2003.0,3.9,183257.0,5.0,5.0,5234
2011.0,2.1,226259.0,2.0,2.0,4974
2016.0,2.9,10380.0,5.0,2.0,11592
2001.0,1.4,127251.0,4.0,1.0,3254
2012.0,4.4,26805.0,2.0,5.0,11563
2009.0,1.1,189686.0,3.0,3.0,6606
2011.0,2.5,99892.0,3.0,3.0,10402
2004.0,4.0,139464.0,5.0,4.0,7510
2010.0,1.6,290236.0,5.0,4.0,5395
2023.0,1.8,170719.0,3.0,2.0,11385
2023.0,4.7,26460.0,3.0,5.0,15170
2016.0,3.2,253949.0,5.0,1.0,7021
2022.0,3.2,27425.0,4.0,1.0,14851
2023.0,3.9,99441.0,4.0,1.0,12911
2020.0,3.9,210269.0,2.0,5.0,12294
2011.0,2.0,76782.0,5.0,1.0,9864
2016.0,3.6,279916.0,3.0,3.0,8401
2019.0,3.0,258633.0,5.0,4.0,9627
2011.0,3.8,122142.0,5.0,2.0,11257
2004.0,2.7,137943.0,4.0,1.0,7241
2014.0,4.6,167413.0,3.0,1.0,11551
2003.0,1.3,121763.0,3.0,1.0,5864
2004.0,2.9,274598.0,3.0,1.0,4208
2015.0,1.8,158589.0,5.0,4.0,9728
2010.0,4.4,194466.0,4.0,4.0,7610
2013.0,1.1,8855.0,3.0,2.0,10922
2002.0,3.4,120745.0,3.0,4.0,8185
2017.0,4.8,187136.0,5.0,5.0,11257
2022.0,4.2,51622.0,5.0,2.0,15367
2006.0,5.0,290710.0,4.0,1.0,6085
2021.0,4.7,220514.0,3.0,3.0,10689
2013.0,1.5,203936.0,5.0,4.0,5421
2003.0,2.9,3214.0,4.0,4.0,9335
2016.0,4.0,154965.0,4.0,2.0,13300
2000.0,1.1,233776.0,2.0,3.0,2000
2011.0,2.2,14245.0,3.0,1.0,12815
2023.0,2.0,167629.0,3.0,1.0,11147
2023.0,4.0,76511.0,3.0,4.0,16969
2009.0,3.6,5542.0,3.0,3.0,11289
2012.0,2.6,134814.0,2.0,3.0,7603
2023.0,2.7,151802.0,5.0,4.0,10663
2007.0,4.3,144233.0,3.0,2.0,7615
2004.0,4.5,178984.0,4.0,5.0,8720
2009.0,2.1,104834.0,2.0,2.0,10303
2018.0,2.2,227142.0,5.0,3.0,9657
2020.0,2.7,11995.0,3.0,3.0,12560
2002.0,2.5,49187.0,2.0,3.0,8216
2000.0,3.6,232094.0,5.0,5.0,6558
2007.0,2.9,13144.0,2.0,4.0,10837
2013.0,4.8,153087.0,3.0,4.0,10738
2023.0,2.5,209785.0,5.0,2.0,9304
2004.0,2.5,158888.0,4.0,2.0,6122
2004.0,3.0,124637.0,3.0,3.0,5807
2009.0,2.5,51310.0,3.0,2.0,8273
2001.0,1.7,220846.0,4.0,4.0,5183
2020.0,4.3,160083.0,4.0,1.0,12698
2011.0,3.2,125132.0,2.0,3.0,9597
2007.0,1.7,255059.0,5.0,2.0,2798
2003.0,1.1,245891.0,2.0,5.0,2682
2003.0,4.4,173173.0,4.0,1.0,9436
2007.0,1.7,197700.0,2.0,4.0,7446
2009.0,1.3,29178.0,3.0,4.0,7516
2017.0,4.5,270945.0,5.0,1.0,11781
2000.0,4.7,79995.0,3.0,1.0,8200
2013.0,1.6,59083.0,2.0,1.0,8418
2005.0,3.5,41440.0,5.0,1.0,8271
2000.0,4.4,145958.0,5.0,3.0,7580
2022.0,3.7,113971.0,2.0,2.0,12120
2019.0,5.0,266558.0,2.0,2.0,10968
2001.0,1.2,55663.0,3.0,5.0,4486
2023.0,2.8,267121.0,3.0,3.0,9957
2013.0,1.6,177460.0,4.0,2.0,6050
2018.0,1.1,174665.0,2.0,4.0,9106
2003.0,3.2,247360.0,4.0,1.0,4252
2017.0,1.4,110132.0,2.0,5.0,10397
2002.0,4.1,14469.0,5.0,5.0,10010
2017.0,3.2,260143.0,4.0,2.0,10697
2003.0,1.3,73415.0,3.0,3.0,6831
2006.0,3.8,149573.0,3.0,4.0,6708
2006.0,2.1,183546.0,2.0,4.0,4329
2017.0,2.0,97401.0,4.0,1.0,10251
2008.0,2.9,83358.0,5.0,4.0,7732
2008.0,4.5,264110.0,4.0,1.0,7717
2022.0,1.2,112858.0,3.0,2.0,12142
2018.0,1.8,245660.0,4.0,1.0,9886
2012.0,3.5,44304.0,5.0,5.0,12813
2007.0,3.6,270713.0,5.0,2.0,4385
2005.0,4.2,152296.0,4.0,3.0,6754
2013.0,4.5,244577.0,5.0,1.0,9608
2000.0,1.2,88148.0,3.0,1.0,5037
2021.0,4.2,68962.0,3.0,3.0,14720
2002.0,4.5,132635.0,4.0,5.0,9047
2021.0,3.3,269307.0,5.0,2.0,9813
2022.0,3.6,233628.0,5.0,2.0,9627
2012.0,1.3,34356.0,5.0,1.0,9812
2006.0,3.4,193208.0,2.0,5.0,7435
2012.0,1.2,148720.0,3.0,2.0,7925
2003.0,3.2,229631.0,3.0,1.0,5107
2015.0,1.1,213044.0,2.0,2.0,6939
2001.0,3.2,255709.0,4.0,4.0,2485
2011.0,4.3,7915.0,2.0,2.0,11541
2006.0,3.5,25049.0,4.0,5.0,10899
2015.0,4.3,218104.0,3.0,1.0,11037
2000.0,1.6,34978.0,2.0,5.0,5000
2011.0,3.2,128745.0,5.0,2.0,10025
2012.0,4.6,279125.0,3.0,3.0,8217
2013.0,2.9,279029.0,3.0,4.0,8819
2017.0,1.8,238729.0,4.0,1.0,8225
2000.0,2.6,220401.0,2.0,5.0,3791
2014.0,2.5,47829.0,2.0,3.0,9843
2014.0,4.2,272984.0,4.0,5.0,8040
2002.0,2.2,142381.0,2.0,2.0,4052
2002.0,2.2,33220.0,2.0,5.0,7735
2006.0,3.3,21306.0,4.0,4.0,10773
2018.0,1.6,293150.0,5.0,1.0,6237
2006.0,3.4,210479.0,5.0,5.0,5090
2019.0,3.7,130097.0,2.0,5.0,11898
2017.0,3.8,255900.0,5.0,3.0,11382
2014.0,1.4,66560.0,2.0,1.0,10868
2001.0,4.7,252930.0,3.0,1.0,6041
2023.0,4.6,193427.0,3.0,1.0,13231
2021.0,2.0,69563.0,2.0,4.0,13508
2023.0,1.9,98879.0,4.0,3.0,11922
2011.0,3.6,15263.0,5.0,1.0,11694
2019.0,2.7,273260.0,5.0,4.0,7034
2001.0,3.3,265991.0,3.0,3.0,4380
2022.0,4.2,6591.0,3.0,1.0,15768
2006.0,1.3,149961.0,3.0,3.0,4200
2022.0,1.9,124484.0,3.0,1.0,10110
2017.0,4.0,130322.0,2.0,2.0,10593
2022.0,2.2,120004.0,3.0,4.0,11499
2014.0,4.3,296971.0,4.0,4.0,6660
2006.0,4.6,108869.0,3.0,3.0,8322
2007.0,3.4,271277.0,2.0,1.0,4174
2013.0,4.9,264354.0,4.0,4.0,11112
2011.0,4.1,229878.0,2.0,2.0,6902
2000.0,2.7,63178.0,3.0,3.0,5536
2022.0,1.1,240385.0,2.0,3.0,7992
2023.0,1.1,184.0,2.0,4.0,13096
2011.0,4.7,179768.0,5.0,5.0,8504
2022.0,4.1,143237.0,5.0,1.0,13435
2017.0,4.6,184711.0,2.0,1.0,11105
2007.0,2.8,22602.0,2.0,4.0,8547
2011.0,2.4,20402.0,3.0,3.0,10391
2000.0,3.6,167577.0,3.0,1.0,4348
2007.0,1.9,4478.0,4.0,4.0,8010
2016.0,2.5,275604.0,3.0,5.0,5887
2011.0,1.3,236894.0,3.0,4.0,5462
2022.0,2.2,13951.0,5.0,1.0,14620
2020.0,2.9,275857.0,2.0,1.0,9482
2022.0,1.0,62864.0,4.0,2.0,11942
2009.0,4.3,159168.0,2.0,5.0,10416
2006.0,3.8,237087.0,4.0,5.0,6958
2012.0,4.3,31100.0,3.0,5.0,13878
2009.0,4.5,59291.0,3.0,1.0,12114
2023.0,2.6,220504.0,3.0,4.0,9189
2017.0,3.1,52062.0,2.0,4.0,11258
2023.0,2.4,254910.0,2.0,3.0,11801
2010.0,1.3,150265.0,2.0,3.0,5394
2020.0,2.7,280261.0,5.0,2.0,8694
2006.0,3.3,204468.0,2.0,4.0,5110
2012.0,2.3,173383.0,5.0,4.0,8032
2019.0,2.7,168579.0,2.0,1.0,11128
2022.0,4.2,181600.0,3.0,3.0,13268
2009.0,4.3,29548.0,4.0,1.0,10509
2010.0,3.4,8662.0,4.0,3.0,10326
2000.0,3.1,171262.0,4.0,5.0,5274
2017.0,3.6,209429.0,3.0,1.0,10611
2002.0,1.7,230187.0,3.0,5.0,3796
2002.0,1.8,225885.0,3.0,1.0,4482
2011.0,4.1,199760.0,5.0,4.0,8504
2023.0,3.1,31674.0,5.0,3.0,15466
2022.0,5.0,211047.0,4.0,2.0,12979
2008.0,3.5,48395.0,4.0,1.0,9032
2012.0,1.8,213510.0,2.0,1.0,7229
2004.0,2.0,149547.0,3.0,3.0,5309
2017.0,2.6,117587.0,4.0,5.0,12948
2015.0,2.2,299714.0,5.0,2.0,4805
2011.0,2.6,168442.0,3.0,2.0,8131
2017.0,2.0,107656.0,2.0,5.0,10546
2009.0,1.4,232049.0,3.0,2.0,3559
2016.0,4.9,282966.0,4.0,5.0,9640
2003.0,2.8,150338.0,4.0,4.0,6293
2023.0,2.8,971.0,5.0,5.0,13780
2015.0,2.8,286325.0,4.0,1.0,6673
2020.0,4.6,153639.0,4.0,3.0,13627
2011.0,3.7,207172.0,4.0,5.0,10456
2006.0,3.1,48668.0,4.0,3.0,9526
2011.0,1.0,256297.0,4.0,3.0,5274
2004.0,3.0,15859.0,4.0,1.0,7982
2011.0,4.8,192258.0,4.0,1.0,8354
2021.0,2.9,28402.0,4.0,3.0,12731
2008.0,3.4,136205.0,3.0,2.0,7175
2011.0,4.3,140087.0,4.0,4.0,10898
2014.0,1.3,234062.0,5.0,1.0,8418
2002.0,4.8,249673.0,5.0,1.0,4506
2015.0,1.5,82106.0,5.0,1.0,8457
2001.0,3.1,279309.0,4.0,1.0,3913
2017.0,2.4,140689.0,4.0,5.0,11286
2000.0,2.6,138810.0,5.0,3.0,5423
2020.0,1.2,293337.0,4.0,2.0,5433
2012.0,1.8,86290.0,4.0,1.0,10274
2016.0,2.9,289360.0,4.0,5.0,8012
2020.0,2.6,240811.0,4.0,1.0,7883
2012.0,3.5,159933.0,3.0,2.0,8001
2003.0,4.7,144352.0,3.0,5.0,6812
2007.0,3.9,59761.0,5.0,2.0,8904
2010.0,3.0,145664.0,3.0,4.0,9186
2006.0,2.0,49359.0,4.0,4.0,8912
2006.0,4.9,17345.0,5.0,1.0,11953
2004.0,4.2,231221.0,3.0,4.0,5875
2007.0,2.0,259084.0,4.0,5.0,3018
2003.0,3.9,249537.0,2.0,1.0,6409
2005.0,1.0,217030.0,2.0,4.0,4259
2008.0,3.5,296747.0,3.0,1.0,6065
2002.0,2.1,217899.0,5.0,3.0,4442
2000.0,1.8,260652.0,4.0,1.0,4186
2011.0,3.8,176080.0,5.0,3.0,8678
2000.0,3.2,281735.0,3.0,3.0,5165
2013.0,4.7,205900.0,3.0,3.0,10082
2005.0,3.2,42332.0,4.0,4.0,7953
2018.0,4.4,36711.0,2.0,4.0,13165
2005.0,4.8,218684.0,5.0,1.0,7026
2012.0,4.2,7544.0,2.0,5.0,13749
2013.0,1.2,147992.0,4.0,5.0,7240
2015.0,3.5,105282.0,4.0,1.0,11494
2023.0,4.7,192826.0,3.0,3.0,13343
2023.0,2.7,201494.0,3.0,1.0,12170
2022.0,3.7,51997.0,4.0,2.0,13360
2003.0,3.3,72117.0,2.0,5.0,8357
2006.0,1.8,288220.0,3.0,3.0,5435
2002.0,4.4,112119.0,3.0,4.0,10357
2006.0,3.1,270680.0,3.0,2.0,3586
2019.0,3.7,285346.0,5.0,2.0,7793
2000.0,4.8,19096.0,4.0,5.0,10018
2011.0,4.0,136926.0,5.0,1.0,11161
2021.0,3.5,248083.0,2.0,5.0,8938
2000.0,3.2,13050.0,5.0,2.0,7039
2021.0,3.8,275751.0,4.0,4.0,10184
2020.0,2.2,170003.0,3.0,1.0,12399
2020.0,2.7,87168.0,5.0,3.0,12556
2012.0,3.6,202063.0,3.0,3.0,10758
2008.0,1.8,226159.0,3.0,3.0,5276
2023.0,1.3,229158.0,4.0,5.0,7716
2023.0,1.9,73623.0,5.0,3.0,13427
2004.0,1.5,253703.0,3.0,5.0,2725
2017.0,2.8,165761.0,5.0,3.0,8684
2001.0,4.7,154159.0,3.0,2.0,8016
2007.0,1.2,296829.0,5.0,5.0,2000
2012.0,2.7,290079.0,4.0,2.0,8098
2001.0,2.0,87508.0,4.0,1.0,4649
2017.0,4.4,38918.0,3.0,2.0,15321
2006.0,1.2,179225.0,3.0,1.0,3515
2000.0,2.7,121855.0,3.0,4.0,5362
2013.0,2.5,184260.0,4.0,2.0,7814
2022.0,1.6,16916.0,2.0,4.0,13961
2006.0,2.8,39388.0,5.0,4.0,7912
2000.0,4.0,237232.0,4.0,5.0,4355
2006.0,2.1,118204.0,3.0,5.0,8135
2002.0,1.7,129658.0,4.0,2.0,4806
2020.0,4.5,257396.0,2.0,5.0,12952
2011.0,4.1,196806.0,3.0,5.0,7563
2000.0,4.8,66401.0,2.0,5.0,8571
2019.0,3.3,63983.0,3.0,2.0,11820
2019.0,3.3,243809.0,3.0,4.0,8223
2002.0,2.2,181525.0,2.0,2.0,3269
2017.0,2.0,107525.0,5.0,5.0,9049
2001.0,4.8,206631.0,2.0,5.0,7567
2015.0,4.4,201385.0,2.0,4.0,10472
2002.0,4.6,28405.0,5.0,4.0,12231
2000.0,4.1,70784.0,4.0,2.0,6784
2016.0,3.1,283526.0,5.0,4.0,8329
2004.0,4.8,123019.0,5.0,4.0,8639
2007.0,3.7,34075.0,3.0,1.0,12718
2014.0,3.5,58401.0,2.0,3.0,12131
2000.0,1.4,275230.0,4.0,5.0,2000
2003.0,3.3,124893.0,2.0,1.0,7802
2021.0,2.5,132442.0,5.0,5.0,11251
2002.0,1.9,268992.0,2.0,1.0,2000
2015.0,3.7,40026.0,2.0,4.0,11499
2000.0,4.8,43037.0,5.0,3.0,10039
2007.0,1.0,104108.0,5.0,4.0,5117
2009.0,4.7,211596.0,5.0,3.0,7268
2010.0,2.4,86050.0,3.0,5.0,10279
2005.0,3.7,163285.0,2.0,2.0,7034
2020.0,1.8,232300.0,3.0,5.0,7254
2009.0,5.0,251402.0,4.0,1.0,8771
2004.0,2.5,143348.0,5.0,5.0,4933
2022.0,3.8,253374.0,4.0,5.0,10932
2010.0,1.4,281799.0,3.0,5.0,6364
2009.0,3.0,54105.0,3.0,2.0,8717
2001.0,4.4,169013.0,4.0,2.0,5419
2014.0,4.7,119128.0,4.0,2.0,10617
2023.0,4.6,10046.0,4.0,4.0,17899
2015.0,3.8,210696.0,5.0,5.0,8186
2008.0,4.7,294229.0,3.0,4.0,6815
2017.0,2.2,101345.0,4.0,2.0,10873
2022.0,4.5,294589.0,4.0,4.0,9308
2012.0,2.5,253227.0,5.0,3.0,7135
2020.0,1.5,235169.0,2.0,1.0,6896
2019.0,2.7,206570.0,3.0,3.0,10368
2002.0,3.2,243581.0,4.0,2.0,3028
2016.0,2.1,5834.0,2.0,4.0,10883
2004.0,1.0,274984.0,4.0,4.0,2300
2012.0,3.6,239207.0,4.0,1.0,8015
2014.0,3.0,143777.0,3.0,1.0,8424
2011.0,4.0,203506.0,5.0,5.0,7329
2010.0,4.3,198106.0,2.0,2.0,7437
2006.0,3.8,201398.0,4.0,1.0,9172
2023.0,1.3,154823.0,4.0,1.0,10203
2021.0,3.9,108581.0,4.0,1.0,14628
2000.0,1.2,101748.0,4.0,1.0,5265
2017.0,4.0,216698.0,5.0,2.0,10366
2011.0,2.7,261861.0,2.0,5.0,4862
2015.0,3.4,7427.0,2.0,4.0,13851
2003.0,3.0,245888.0,3.0,1.0,3082
2000.0,4.7,67092.0,3.0,1.0,10958
2000.0,2.1,26663.0,2.0,1.0,6666
2009.0,2.2,79939.0,3.0,1.0,9401
2021.0,2.6,114586.0,3.0,1.0,10708
2023.0,1.9,247050.0,5.0,5.0,8959
2010.0,1.8,227999.0,5.0,1.0,5340
2009.0,4.6,235553.0,2.0,3.0,9188
2014.0,3.3,143001.0,4.0,5.0,10739
2004.0,4.3,5954.0,2.0,3.0,10480
2009.0,1.8,70727.0,4.0,2.0,7185
2017.0,2.8,219004.0,5.0,4.0,7619
2014.0,1.3,180373.0,5.0,5.0,5992
2014.0,4.0,175993.0,2.0,4.0,12280
2012.0,3.9,22645.0,2.0,4.0,11147
2000.0,3.7,255854.0,5.0,1.0,2682
2001.0,3.5,141361.0,2.0,5.0,6572
2006.0,4.4,251894.0,2.0,4.0,6762
2017.0,2.1,295653.0,3.0,4.0,5386
2019.0,4.6,162928.0,3.0,3.0,13141
2005.0,1.4,1841.0,2.0,2.0,6963
2022.0,1.4,72981.0,5.0,4.0,12140
2010.0,1.3,294978.0,4.0,5.0,2500
2015.0,3.7,18846.0,3.0,4.0,11923
2020.0,1.7,19547.0,5.0,4.0,12409
2012.0,3.9,161261.0,5.0,2.0,10374
2006.0,4.9,44437.0,2.0,2.0,12411
2017.0,1.9,185187.0,3.0,5.0,9896
2012.0,4.4,124691.0,5.0,5.0,11606
2021.0,4.3,76879.0,5.0,4.0,15662
2011.0,4.9,169799.0,3.0,1.0,12404
2014.0,3.2,191817.0,2.0,4.0,11163
2003.0,1.2,226960.0,3.0,4.0,3660
2004.0,3.0,281618.0,4.0,1.0,6167
2008.0,1.0,71514.0,4.0,4.0,7069
2003.0,4.3,128689.0,2.0,4.0,6726
2012.0,3.8,293559.0,5.0,5.0,9128
2012.0,2.6,79713.0,3.0,3.0,10205
2015.0,3.9,268167.0,3.0,3.0,8136
2003.0,1.8,152446.0,4.0,2.0,5251
2006.0,3.8,69519.0,5.0,4.0,11809
2017.0,2.3,76234.0,4.0,5.0,9975
2021.0,4.0,291346.0,5.0,3.0,9573
2017.0,1.5,10943.0,5.0,1.0,13981
2003.0,1.1,80354.0,2.0,4.0,6492
2017.0,3.7,58102.0,3.0,3.0,11737
2023.0,4.1,72819.0,3.0,4.0,16143
2013.0,3.9,36738.0,4.0,5.0,14665
2010.0,4.7,112242.0,5.0,3.0,10555
2015.0,1.1,191414.0,5.0,5.0,5871
2009.0,3.7,158946.0,3.0,3.0,7321
2017.0,1.4,212576.0,2.0,3.0,6348
2001.0,4.6,145289.0,5.0,4.0,8594
2009.0,2.3,18215.0,3.0,1.0,9735
2012.0,4.7,71925.0,3.0,1.0,11961
2002.0,1.7,79442.0,4.0,2.0,4811
2005.0,2.0,267576.0,3.0,4.0,4248
2003.0,2.0,287728.0,3.0,3.0,3245
2002.0,4.4,37396.0,2.0,5.0,11852
2018.0,1.9,218506.0,4.0,4.0,8529
2021.0,4.1,37195.0,4.0,5.0,15256
2017.0,2.3,142701.0,5.0,3.0,10645
2004.0,3.9,206087.0,4.0,3.0,5078
2004.0,1.6,147680.0,4.0,4.0,5946
2007.0,2.5,241571.0,2.0,5.0,5868
2003.0,5.0,151430.0,5.0,4.0,8971
2011.0,2.5,113625.0,2.0,5.0,7627
2001.0,4.6,102606.0,3.0,2.0,6947
2021.0,1.7,230913.0,2.0,2.0,9481
2000.0,2.9,257314.0,4.0,2.0,3853
2002.0,2.7,135483.0,2.0,3.0,6190
2011.0,4.1,57334.0,5.0,3.0,11353
2004.0,2.0,244381.0,4.0,2.0,5912
2014.0,3.4,227371.0,4.0,5.0,9152
2006.0,4.4,276855.0,5.0,2.0,7262
2008.0,1.5,152898.0,4.0,2.0,6442
2011.0,2.6,234332.0,4.0,1.0,6313
2001.0,2.3,211575.0,4.0,2.0,4968
2008.0,1.7,71714.0,3.0,1.0,8765
2012.0,1.6,113465.0,2.0,4.0,8030
2011.0,3.9,31189.0,3.0,3.0,12176
2001.0,1.3,145662.0,4.0,3.0,4286
2016.0,3.9,188198.0,4.0,2.0,10036
2015.0,4.0,113792.0,4.0,4.0,11824
2015.0,2.0,248566.0,5.0,3.0,5628
2003.0,1.1,155176.0,4.0,5.0,4996
2004.0,1.2,285865.0,3.0,3.0,2000
2018.0,2.2,103942.0,3.0,1.0,9621
2010.0,3.1,265548.0,5.0,4.0,5889
2003.0,2.5,235804.0,3.0,1.0,4783
2010.0,2.6,49874.0,2.0,1.0,10202
2020.0,1.4,22948.0,4.0,2.0,13041
2005.0,3.4,176203.0,2.0,5.0,6475
2009.0,4.2,221870.0,2.0,4.0,6562
2002.0,4.7,140219.0,5.0,4.0,8595
2020.0,2.2,34617.0,4.0,5.0,13107
2003.0,2.9,243002.0,4.0,5.0,3039
2009.0,1.6,37980.0,3.0,1.0,9640
2006.0,3.5,49268.0,4.0,5.0,11914
2018.0,1.2,237046.0,3.0,4.0,7459
2007.0,4.6,192632.0,2.0,3.0,8447
2005.0,3.6,80842.0,5.0,2.0,9083
2010.0,1.7,246548.0,2.0,3.0,4869
2012.0,2.2,175025.0,4.0,5.0,9899
2001.0,1.6,170043.0,3.0,1.0,4599
2015.0,3.7,280737.0,2.0,1.0,8685
2023.0,4.8,129245.0,5.0,4.0,13215
2005.0,2.2,212060.0,5.0,4.0,5058
2022.0,3.2,98303.0,5.0,5.0,11933
2003.0,3.4,19996.0,3.0,2.0,8000
2019.0,2.0,61254.0,4.0,3.0,12074
2013.0,2.2,248556.0,2.0,4.0,5228
2004.0,1.0,223183.0,4.0,5.0,3336
2014.0,3.3,20257.0,5.0,4.0,13194
2007.0,2.7,147310.0,5.0,2.0,6953
2012.0,2.6,291400.0,5.0,2.0,4472
2016.0,3.1,97800.0,5.0,3.0,10044
2008.0,5.0,50096.0,2.0,2.0,12498
2020.0,4.8,232526.0,5.0,1.0,11249
2005.0,1.4,171673.0,5.0,5.0,5066
2003.0,2.9,254487.0,3.0,3.0,2810
2010.0,4.4,173156.0,3.0,5.0,8036
2020.0,2.1,197513.0,4.0,4.0,9249
2023.0,3.8,201522.0,3.0,5.0,12769
2015.0,1.6,259533.0,2.0,4.0,7009
2016.0,4.8,285781.0,5.0,3.0,7984
2022.0,1.5,276618.0,5.0,5.0,7667
2004.0,1.1,42308.0,3.0,5.0,7553
2008.0,2.9,89645.0,2.0,4.0,9107
2005.0,3.6,33673.0,5.0,3.0,10526
2020.0,1.6,258410.0,3.0,1.0,8031
2022.0,4.1,253516.0,3.0,5.0,13229
2004.0,3.0,86109.0,3.0,5.0,8577
2002.0,4.7,74979.0,5.0,2.0,7900
2005.0,3.2,123998.0,5.0,1.0,7320
2023.0,3.2,274305.0,3.0,4.0,8713
2016.0,2.9,203018.0,4.0,5.0,8739
2005.0,1.6,281145.0,5.0,3.0,3077
2021.0,3.1,118970.0,3.0,2.0,12620
2002.0,1.4,109489.0,2.0,5.0,5910
2010.0,4.8,56608.0,4.0,3.0,12767
